"Date","Title","Review_Text","Review_Score","Country"
2017-04-11,"Second book of the Thrawn Trilogy","Second book of the Thrawn Trilogy. I enjoyed it and would recommend it to others. cheers",5,"US"
2017-03-28,"Still the best follow-on Star Wars stories.","Hands down the best of the Star Wars follow-on books.  Too bad they'll likely-never see the silver screen.",5,"US"
2016-05-24,"One of the best writers in science fiction","One of the best writers in science fiction. Timothy Zahn took the original Trilogy, and built it into a universe other writers can only hope to imitate.",5,"US"
2017-09-10,"Five Stars","My 14 year old daughter loves these books.  These are gray for the Star Wars fan!",5,"US"
2018-02-02,"Five Stars","very nice",5,"US"
2018-02-25,"Five Stars","My son loved the book.",5,"US"
2016-05-05,"I would love to see the animated Star Wars take on this ...","The Thrawn books are all very well written and full of interesting characters.  I would love to see the animated Star Wars take on this series.",5,"US"
2018-02-06,"Five Stars","great book",5,"US"
2018-01-25,"Five Stars","Arrived perfect as expected.",5,"US"
2017-05-22,"Great Star Wars novel","Great Star Wars novel. The Thrawn series are probably the best star wars novels out there. Set just after Episode 6.",5,"US"
2018-02-08,"Five Stars","Great book and great audio adaptation",5,"US"
2014-12-07,"This is the 2nd book of the amazing Thrawn Triology","Timothy Zahn is a gift to the Star Wars saga. This is the 2nd book of the amazing Thrawn Triology. In my humble opinion, this triology is one of the very few additions that is worthy of original series . If you are a die-hard SW fan, loved Ep. 4,5,6 but was disappointed to some degree by Ep. 1,2,3, this is for you.Only reason for the missing 5th star is the quality of the print, not because of the content.",4,"US"
2017-07-18,"Great book!","Tim Zahn is true to the star wars characters and his storylines flow very well. Excellent read!",5,"US"
2018-01-29,"Five Stars","great trilogy. wish there were more!",5,"US"
2017-02-10,"Entertaining and fun","I love star wars and this trilogy doesn't disappoint. Had fun reading it,  looking forward to the climax.Mara is a welcomed addition",4,"US"
2015-02-17,"Awesome end to a great book trilogy!","This was a great end to the Thrawn Trilogy written by Timothy Zahn. Honestly this was my favorite book in the trilogy. If you haven't read the series and you are a Star Wars fan ( original trilogy episodes 4, 5, and 6 of course) then it is a must read. You will not be disappointed.",5,"US"
2017-06-24,"Pretty good book and series.","Pretty good book and series.",4,"US"
2015-04-04,"book 2 and 3 are the best in this series","For me, book 2 and 3 are the best in this series, but of course you need to read 1 to get to them. Thrawn is such an interesting bad guy, full of military knowledge and cunning tactics.",5,"US"
2017-09-20,"Five Stars","liked it",5,"US"
2015-09-19,"True Star Wars Canon...gone too soon","The story is great, a rollicking adventure that reads like a movie plot. Well written as always from Zahn, and I hope he writes in the new timeline soon.",5,"US"
2018-09-12,"Good book","Good",5,"US"
2013-02-01,"Why I like Zahn","When I first read this novel, many years ago, I remember thinking how well I could ""hear"" the voices of the movie actors in the words of his books.  Quite simply put he captures the personalities, traits and voices of the characters like no other.  It was as if Lucas himself had made the Thrawn trilogy.",4,"US"
2017-08-04,"Four Stars","A",4,"US"
2018-08-25,"Amazing","Keeps a great story going. Regardless if canon or legend, it doesn’t stop us from loving the story or our beloved characters.",5,"US"
2015-03-05,"Starting the second book in the series","Ready to start the second book in the series! I really enjoyed the first one.  Timothy Zahn does a great job with the character development.  Can't wait to see what this book has in store for me!",5,"US"
2017-08-02,"Five Stars","Love it!",5,"US"
2016-08-06,"it's in pretty great shape","I just started reading it. As old as it is, it's in pretty great shape.",4,"US"
2017-05-13,"Five Stars","Nice book",5,"US"
2016-06-03,"Five Stars","Zahn is a superb writer.  Lucasfilm needs him to to help script the new movies!",5,"US"
2013-03-02,"Sneak Peak at the Second New Star Wars Film","Wonder what Disney is going to do for the first trilogy to make before the original stars all rejoin the force. This book is in my opinion the most likely plot for the second film (it is the middle book in a three volume arc). It is well written in the tone of Lucas. The characters all behave as you would expect them to react based upon the two trilogies made so far.",5,"US"
2014-11-08,"Great read... This is the second in a trilogy that George Lucas should have made into movies instead of the ones we ended up wit","This is an excellent read. Full of the adventure, excitement, conflict and angst of the original Star Wars trilogy of movies. I highly recommend this book if you yearn for something like the original movies that made us all fall in love with the Star Wars universe in the first place.",5,"US"
1999-03-20,"There's finally a person who knows how to write Star Wars!","This book is so cool!  Thrawn's the best, even better than Vader!  I could go on for days raving about this master piece!  The only thing I can't compliment is the cover art.  There's something wrong with it, but I can't  figure it out.  Anyway, like they say, you can't judge a book by its  cover.  You've got to by this book!  Trust me!",5,"US"
2016-08-22,"Four Stars","Great book to add to your Star Wars book collection :)",4,"US"
2016-02-13,"Five Stars","great continuation series from the original movies, but as we now know it's not what happened.",5,"US"
1999-06-27,"Great book ,good suspense  and great plot","This book really comes alive with a good mixture of storytelling and suspense. Admiral Thrawn is still very cunning in his design to overthrow the republic. There's a lot of twist and turns to keep you interested in what is going to happen next. I found all the characters very compelling  and interesting. Zahn has capture the ingrediate to keep his reader on the  edge of what will happen next. A classic STAR WARS novel.",5,"US"
2012-12-29,"Great book","If you liked the original Star Wars movies you'll love this book. You have to read the whole set. The book is very true to the characters in the movies. The new leader of the Empire is even more devious and cunning than the Emperor ever was.",5,"US"
2016-08-21,"Part two of the classic Thrawn trilogy","Part two of the classic Thrawn trilogy. I started ready the series based on a recommendation. If you are into the Star Wars universe, this is a great read. I am enjoying this trilogy.I HIGHLY recommend it.",5,"US"
2002-08-08,"Thrawn is awesome","I felt this volume of the trilogy really developed the genious of Grand Admiral Thrawn.  Zahn's multi-plot development reflects that of the stories told through the original films.  I really like the ysalamiri's role in these stories--who would have thought of a place the Force could not exist?This book was wonderful!",5,"US"
2015-02-28,"Excellent","This second book of the Thrawn trilogy was excellent. Gripping and well told. It was a pleasure to read. I can't wait to read the final book.",5,"US"
2014-04-02,"Great Trilogy","This is another great book in the Star Wars world. If you buy this in Audio form, make sure you get one with a good narrator. there is one out there that is horrible!",5,"US"
2017-10-18,"Solid Space Opera -- Much Better than the New Canon Books","Pretty good sequel that is a little better than its predecessor, ""Heir to the Empire."" Also, the end of this book packs a great twist that will leave the reader wanting more.  However, this novel is a bit fast paced, has too many characters to keep up with, and, at times, is hard to follow.  But if the reader can keep pace and maintain the story-line, he/she definitely can get a lot out of this novel.  These Thrawn novels are certainly some of the better Star Wars books that really advance the Star Wars Saga (especially with the original characters).  My biggest complaint about the majority of the Star Wars Novels out there is that they just do not advance the Star Wars Saga Universe all that much.  And the New Canon Books are the worst at violating this fact.  Disney should start novelizing Star Wars Books the way these Thrawn Novels did:  Give the fans books about the main characters in the films, and start advancing their stories more and more.",4,"US"
2016-04-13,"Five Stars","Great book one of the best star wars trilogies",5,"US"
2018-06-10,"Review","Great read , it picked up quickly and became a page turner near the end. Looking forward to reading the last book in the trilogy.",5,"US"
2018-03-08,"Read it","Good run thru for a avid fan. Looking forward to the next installment. Holla at Ya boi!Mo 4 sho",5,"US"
2014-03-17,"Really makes you want to read the last one..","Well I have really enjoyed this trilogy. Only thing I wish was that it was longer. Book 3 should b great. I can't believe Disney is going to throw all these arcs out...",4,"US"
2012-10-27,"Great novel","I actually just started this book, having just finished Heir to the Empire. I'm loving this series so far and can definitely see why people say these should be the 7th, 8th, and 9th movies. Highly recommend this trilogy.",5,"US"
2016-09-29,"Best of thr Trilogu","Dark Force Rising is easily my favorite of the original Thrawn Trilogy. Zahn establishes a rich and diverse environment and keeps the pace quick and exciting.",5,"US"
2014-12-10,"relieved to find this","I was missing this book from the trilogy so I am glad I finally found it! Now I have the complete set and there is no longer a gap on my shelf.",5,"US"
2017-10-24,"Four Stars","New book. Well packaged.",4,"US"
2017-06-15,"Loved it!!","This series should have been made into movies!! I can't stop reading them. Literary excellence again delivered by Timothy Zahn.",5,"US"
2016-05-02,"Five Stars","Met my expectations.",5,"US"
2015-11-14,"Another great Star Wars book","Great second entry in the series. Excellent book.",4,"US"
2017-03-22,"Five Stars","Far better than any of the recent novels (I'm looking at you, Aftermath series).",5,"US"
2014-11-15,"great series!","Timothy Zahn really brings to life the original Star Wars trilogy characters by capturing their mannerisms and referencing the past. Start with the first book in the series and you won't be able to stop until you've read them all.",5,"US"
2014-06-21,"My 10 year old son loves it","My son says all three of the novels in the series ""are awesome.""  An adult friend of mine recommended it to us.",5,"US"
2014-10-15,"Very good follow up","Nice and exciting book full of action which leaves us with a lot of curiosity for the conclusion of the series.",5,"US"
2014-05-21,"Roswell Richardson","Zahn has created another masterpiece for the expanded universe. This book answers a few questions while also leading up to what has to be an exciting trilogy conclusion. Any true star wars fan needs to read this book.",5,"US"
2016-03-29,"An awesome part of the Star Wars world","An awesome part of the Star Wars world. Def worth reading if you love Star Wars and want to get lost in another story from a Galaxy far far away",5,"US"
2016-02-01,"wonderful","Must read! Excellent!",5,"US"
2012-12-11,"Top Star Wars author","I read my first Zahn book long before Kindle was invented. when my son told me that Zahn had written other Star Wars books I got on my Kindle and ordered the rest of them.",5,"US"
2018-02-18,"Five Stars","It is an awsome sequal to thr first book would highly recomend to any star wars fan.",5,"US"
2010-08-13,"Only Gets Better!!!!","Wow after reading this novel i just could not believe how good it was. It left me wanting for more. A lot of different issues occur all at once in this novel and in the end they unfold to reveal an amazing surprise. This book was better than the first and believe me the first novel was really good. So if you are a star wars fan read this novel it is action packed and will set you up for the next adventure in this trilogy.",5,"US"
2016-01-08,"A good mind number","Action packed Star Wars fun. The philosophy of the force isn't a main focus but if you're looking for minor ethical dilemmas and action packed fun you're in the right place.",4,"US"
2017-08-19,"Five Stars","Fun read!",5,"US"
2016-03-23,"Five Stars","EPIC",5,"US"
2013-02-14,"best book","Best book in the star wars galaxy series period. Highly recommended.Haikus are easyBut sometimes they don't make sense.Refrigerator",5,"US"
2013-11-19,"Good stuff","It's good stuff very pleased with the product and i got exactly what i expected and didn't get something that i didn't expect",5,"US"
2016-06-23,"I enjoyed it.","The 2nd book of the Thrawn trilogy was quite good. The audio book version has good narration for voices and sound effects. I bought the last book to find out what happens.",5,"US"
2016-05-01,"The one that started it all!","A must read for any Star Wars fan! Yes it's not cannon, but still well worth the read!",5,"US"
2013-09-06,"Great story!","Fantastic.  Loved it.  Captured the feeling of the original characters well and what great new ones.  Highly recommend.  Look forward to seeing what happens to the twins.(",5,"US"
2015-01-19,"good book lots of action","Great book.  The sole fact that I love Star Wars made me love this book.  Pure action the whole book, seriously could not stop reading had to know what happened next.",5,"US"
2015-03-25,"My Go-To Star Wars books","A hallmark of Star Wars books, if you haven't read this trilogy yet, you need to.",5,"US"
2014-06-19,"great book","I gave it 5 stars because i love this book. Its a great continuation to the first book. Its awesome.",5,"US"
2017-02-21,"Outstanding!","Great story. Going to start the third book right now. I wish they would have made this into a movie.",5,"US"
2013-04-21,"Better than the first","This book was a very fast read.  I finished it within three days.  It is a page turner.  This book is worthy of the great Star Wars name.",5,"US"
2016-02-23,"cool","Awesome",5,"US"
2014-03-26,"Good story, terrible translation","Enjoyed the story very much.Had to stomach the terrible translation from book to e-book.  Every other time the word 'kind' is supposed to be used it was translated to 'land'.  Also, 'the' was often turned into 'die'.  There were many other misspellings as well.  Looked in many cases like a mass replace gone wrong.  Pretty shoddy work.",4,"US"
2016-04-26,"Another success","This is an effective sequel to Heir to the Empire.  It matches the original in every way.  Thrawn makes a compelling villain and is easily the best part of this trilogy that is named after him.",5,"US"
2015-09-28,"Five Stars","Awesome book",5,"US"
2013-04-19,"love it","my husband does not read books but he read these books very quickly he couldn't put them down. that says it is a good book",5,"US"
2014-03-26,"Great Read","Series is a quick paced fun journey!  Like the after the movies explanation of what is going on with the characters we all know and love.",4,"US"
2015-08-21,"Four Stars","a great read",4,"US"
2017-09-27,"Five Stars","a fun read",5,"US"
2013-11-04,"Great read!","Very fun book to read. I liked the relations to actual science and vivid descriptions of action sequences. The one thing that, depending on my mood, would bother me is that the main characters always escaped too easily and always had a clever trick to win the day. It would have been better to give the antagonists more of a chance in my opinion.",5,"US"
2013-03-04,"Great book","This book is a great addition to any Star Wars fans collection. Zahn has a way of taking our expectations and delivers a work of art. If you loved episodes 4 5 6 then you will like this book. I love how he blends the old gang with the new. I will definitely buy the third book in this series.",4,"US"
2015-03-17,"Five Stars","Timothy Zahn always delivers.",5,"US"
2015-09-01,"Five Stars","great book excellent writing style",5,"US"
2013-08-16,"Completes Another Collection","I finally have the whole Thrawn Trilogy, and this is awesome. I'm very glad I purchased this, and would recommend it to any Star Wars fan.",5,"US"
2016-03-11,"Awesome","After the original first three books these ( the thrawn trilogy ) are of the best star wars books.",5,"US"
2016-03-07,"Five Stars","Definitely the best writer for any Star Wars books",5,"US"
2015-06-16,"AND THE SHOW MUST GO ON","This trilogy should be made into movies.  I think that the characters are brilliant as well as the excitement.  I highly recommend this trilogy",5,"US"
2013-01-17,"Dark Force Rising","Another excellent book by Zahn. It picks up the story well from Heir To The Empire and further engages readers in the story line of Thrawn.",5,"US"
2016-12-02,"Great purchase","I bought this along with the Audible and have not been disappointed.",5,"US"
2017-01-29,"Five Stars","Great star wars book!",5,"US"
2016-08-06,"Great book, fast read","Great book, fast read.  Written in true to form Star Wars narrative.  I haven't been displeased with a Zahn Star Wars novel yet.",5,"US"
2015-03-15,"Five Stars",":)",5,"US"
2015-06-18,"Great book","The upcoming episode 7 prompted me to start this series and I'm hooked. I remember going to the movies when Star Wars first came out and this is quite fun catching up after all these years.",5,"US"
2016-09-23,"Five Stars","If you haven't read the original Thrawn series you should before the new book comes out.",5,"US"
2014-12-29,"Five Stars","Great book.",5,"US"
2014-12-18,"Five Stars","Great shape",5,"US"
2016-01-16,"Awesome","As usual, zahn webs a masterful story with enough twists to keep a reader glued. And the storyline is plausible which is not easy when you write science fiction",4,"US"
2014-06-26,"Good Book","Stays true to the history of the Star Wars Theme..there is some new character development that has turned up some new plot issuesI enjoyed it very much",4,"US"
2016-04-30,"I read these when they 1st came out - excellent continuation","I have always enjoyed Zahn's writing, and how he connects this Triology to the the first Star Wars Movies. I do recommend them. I had bought these to replace the Trilogy I owned when he first wrote them, and while it was listed as Hard Back, I was not aware of the term 'Turtle Back & School editions. As a result these books are no bigger then the standard paperback books they just have hadcovers on them. Amazon should have been clearer in there discription for people like myself who had no clue as to what Turtle Back ment.Aside from that they are well made books, holding inside great stories!",5,"US"
2015-03-24,"Great Story","Real good writing. I kept myself tied to the story. he does great job with characters..",5,"US"
2016-05-04,"Better than canon...","You can't beat Thrawn. What a fun novel. A must read for any Star Wars fan. Don't worry that it's no longer ""official"", it's just good!",4,"US"
2016-02-04,"Five Stars","Excellent writing and a great continuation of Star Wars",5,"US"
2012-10-30,"Star Wars Dark Force Rising","This is the second book in The Thrawn Trilogy. Book one starts five years after Return of the Jedi. The trilogy has everything that I have come to expect from Star Wars: space battles, light saber fighting, shady scoundrel characters, and galatic war strategy all told in a fluid story line that made me want to keep reading. This is an excellent book and trilogy.",5,"US"
2014-10-19,"Five Stars","Wonderful book for continuing the Thrawn storyline. Well thought out and very well written.",5,"US"
2016-10-16,"A Great Start to the EU","In the Thrawn Trilogy, Timothy Zahn kicks off the EU proper with a trilogy usually regarded as one of the EU's high points--and with good reason. Zahn definitely has a feel for Star Wars and his writing is perfectly suited for the task at hand. Thrawn is an extremely compelling character, as is Palleon. Jorus C'boath is another interesting character, and Mara Jade is downright essential. Most good EU novels will follow the same sort of direction as what Zahn did in the Thrawn trilogy, and characters from these books will pop up time and time again in subsequent EU books.",5,"US"
2014-11-11,"Buy it right now!","Love this book!",5,"US"
2014-10-19,"Good book","Good the in the bringing, slow in the middle, funner near the end.",4,"US"
2014-07-10,"Five Stars","Great item, Fast Shipping",5,"US"
2012-11-28,"These books are amazing","I am re-reading these on the kindle.  First read them when I was a kid, and they are just so well written with a great plot, and awesome new characters.  If you've never read the Thrawn series - pick it up!  You won't regret it.",5,"US"
2014-04-18,"Great scifi writing!","I just finished this trilogy and I couldn't put these books down. Start with Heir to the Empire and enjoy!",5,"US"
2014-07-07,"Five Stars","Cillection",5,"US"
2013-08-17,"Excellent second book","Excellent story it kept me entertained and wondering  . I recommend this book to anyone likes the Star wars. I'm excited to read the third book.",4,"US"
2013-04-05,"Cool Trilogy","Thought they would farther with the children. I would like to see this as part of the new movie next year or 2015.",5,"US"
2012-12-19,"Zahn is King","Hands down the best star wars author outside of lucas himself, a truly perfect series of books.  Really Highly Recommended.",5,"US"
2015-07-03,"Five Stars","Very good series if you are a big Star Wars fan.",5,"US"
2015-01-03,"Come on back.  Get caught up before the new movies come out.","The Thrawn series really revitalized the extended Star Wars universe back in the 90s.  Zahn does a great job in this trilogy.",5,"US"
2016-02-20,"Amazing book, much better story than Force Awakens","Amazing book, much better story than Force Awakens. This story has such a more interesting mechanic than super death star, I really appreciate Zahn's writing.",5,"US"
2010-10-05,"Just love it","This book was good on its own but ties all three of the books together very well.",5,"US"
2013-03-11,"One of the best authors of Expanded Universe material!","This trilogy is a must read for any Star Wars fans.This should be source material for the next 3 movies.",5,"US"
2013-05-02,"THIS IS WHAT THEY SHOULD BE MAKIING THE NEW MOVIES BASED ON","If the writers had any sense this is what they should be basing the movies on, I am a firm believer that your movie is only as good as its villan and you have 2 in this",5,"US"
2016-04-27,"Five Stars","Definitely one of the best star wars books ... And the best, its a trilogy, so three amazing books!",5,"US"
2014-03-28,"Page Turner","I finished this book in two weeks, maybe less and I can't wait to start number three. Non-stop action from the start.",5,"US"
2012-05-13,"Brilliant","Summing it up in one word: Brilliant. Timothy Zahn makes you feel all the nuances of the characters personalities during this intense trilogy. Thrawn is, for me, one of the most intense and well thought of villains ever. It's an easy read and makes you want more after every chapter!",5,"US"
2016-05-01,"Five Stars","Excellent story telling",5,"US"
2014-09-25,"Five Stars","Great book. Yay.",5,"US"
2017-06-06,"Five Stars","Timothy Zahn lives up to the expectations.",5,"US"
2012-12-12,"New to the expanded universe, and loving it.","I just started reading the Thrawn Trilogy and its like i am a little kid again, I don't know why i waited so long.",5,"US"
2013-05-02,"Book is great, Kindle version has an odd issue though","Title says it all save for what the issue is. For some reason the word ""kind"" seems to have been replaced with ""land."" Thankfully the word isn't used much in the book and when it is it is readily apparent what word is supposed to be there.",4,"US"
2013-05-30,"LOVE IT!","I would just like to point out that I love Grand Admiral Thrawn and Captain Pellaeon and this book showcases their skills very well. Necessary read for a Star Wars fan.",5,"US"
2015-10-07,"Four Stars","Another home run from Zahn.",4,"US"
2014-09-04,"highly recommend","Thrilling read, highly recommend it",5,"US"
2013-01-27,"Amazing","I loved this book from start to finish! Amazing book that is engaging and well written. Buy this book now!",5,"US"
2014-08-11,"Fantastic series, Zahn is a wonderfully detailed writer","Fantastic series, Zahn is a wonderfully detailed writer, giving your imagination the information it needs to construct his incredible Star Wars universe.",5,"US"
2016-07-05,"Five Stars","Loved it. Timothy Zahn cranks out another excellent read in the Thrawn Trilogy.",5,"US"
2015-01-01,"he was pleased!","Gift for grandson, he was pleased!",5,"US"
2014-12-16,"Five Stars","Great Book",5,"US"
2016-04-20,"Five Stars","Star Wars is back. Watch it!",5,"US"
2014-03-25,"THRAWN TRILOGY","EXCELLENT FIRST INSTALLMENT. MARA, THRAWN, CBAOTH, AND KAARDE ARE GREAT NEW CHARACTERS. GREAT NEW EXPANDED PLOT-written like it was by Lucas himself.",5,"US"
2013-03-20,"Excellent Read","Well written and entertaining through the end.This series kept me captivated for the entire length of the 3 book series.",5,"US"
2014-06-01,"Good story","Very good read.  I really enjoyed the story line.  How could you go wrong with Han and the gang? .",5,"US"
2013-07-29,"Annoying typo","Every instance of the word ""kind"" had been replaced with the word ""land"" in the Kindle version. It's very distracting.",4,"US"
2014-03-12,"Awesome","Probably one of, if not *the*, best Star Wars series out there.  Enough so that I wish Episodes VII+ would use these as the story line.  Highly recommended read.",5,"US"
2014-12-11,"Five Stars","Great read. I wish they would make this into a movie. Well, the whole trilogy.",5,"US"
2014-12-21,"good book","Good book for the fans of Star Wars in general and also a good sci fi book as well. Good job all around",4,"US"
2013-02-12,"So very interesting.","I was originally interested in this trilogy of books due to the recent puchase of Lucasfilm by Disney. I was really surprised to find that these books can be as intriguing as the other trilogies.",5,"US"
2011-07-16,"Great Read","Simply the best of the star wars series. The perfect series to be made into the next generation of Star Wars movies",5,"US"
2014-03-25,"Just as good as Empire","Fantastic novel that takes brings what's amazing about the story and adds new depth. Like the middle tale preceding it, this was an incredible journey.",5,"US"
2015-04-16,"Great book!","Awesome book! Picks very well after Return of the Jedi!",5,"US"
2015-01-28,"Five Stars","Everything good",5,"US"
2015-06-20,"Five Stars","Well written and a brilliant addition to the Star Wars Universe.",5,"US"
2015-02-20,"Five Stars","Great",5,"US"
2016-02-27,"Four Stars","Very good. went through it fast",4,"US"
2013-07-09,"Dark force rising the thrawn trilogy","Great story loved it would recommend it to all star wars fans oh yeah now just the last one to read",5,"US"
2014-09-09,"I love it","Great read",5,"US"
2013-02-22,"Amazing","The Thrawn Trilogy was amazing from start to finish I could not stop reading once I started. Timothy Zahn is truly an amazing writer.",5,"US"
2014-04-19,"I love it","A great author.",5,"US"
2014-09-02,"Great series","Love this series",5,"US"
2014-03-02,"Good read.","The dark force rising is a great read, and adds a great story to the expanding universe. It's a must read for any Star Wars fan.",5,"US"
2011-09-20,"Great story.....horrible version of the original paperbacks","I have this trilogy in paperback ....and love the story. Having said that, the transcription from book to e-book is horrible. Mass mispellings, many parts of certain chapters weren'tseperated and ran back to back. It's almost as if it was typed by a 14 yr old who can't even proofread his/her own work. Half the time you can tell words were misspelled because the autocorrection completely changes the word from the original. If you have a tablet, get this trilogy on a different e-reader program.",3,"US"
2018-02-16,"Meh","Too many characters to sort out, with an erratic story line.  I stopped listening about 3/4 of the way through, which is highly unusual for me.  Not nearly as good as the first Thrawn audiobook.  Sound effects were amateurish, especially for a book associated with Star Wars.",2,"US"
2012-12-19,"Amazing book!","This trilogy is very very good. I would recommend this book to any Star Wars fan. I can only hope that the new Star Wars 7 movie will be based off these books.",4,"US"
2014-02-21,"Great read, exciting stories","Great read, exciting multiple story That cumulate into one of the must exciting star wars series of all time. Booyah",5,"US"
2014-11-20,"Five Stars","Great book and exactly in the condition promised.",5,"US"
2014-12-16,"Five Stars","Thank you",5,"US"
2017-03-07,"Totally satisfying","Another great adventure in the infamous Thrawn trilogy. A must read, action packed thriller which sees a significant evolution of Mara Jade, and the gang.",5,"US"
2015-09-01,"five star story. 0 star kindle version. Lots ...","five star story.  0 star kindle version.  Lots of typos, but still readable.  It all depends on how much you want an e-copy and how much the tupos bother you as to which version you should get",3,"US"
2010-12-22,"Awesome book!","The first book was great and this book is even better.  The author does a great job keeping it entertaining and at a good pace.  It's kept my attention all the way through.",5,"US"
2015-04-15,"Five Stars","great to have Star Wars continue",5,"US"
2018-02-08,"It’s OK","I read the first book and was like ‘OK’....I got this one and I’m like does this guy deserve a 3rd purchase?  At this point I am sucked in.  As a new Star Wars reader I was expecting more.If you’re looking to kill some time then this Trilogy is alright.  If you’re looking for a quality story line, engaging scenes...you know a-can’t-put-it-down-page-turner then this is not it.All said I’ll get the 3rd and hope the story improves.",2,"US"
2015-02-21,"Five Stars","It's the tits",5,"US"
2012-04-06,"Only For Thrawn and Gilad...","I am continually boggled at the level of esteem that Zahn's works are held in by a good number of SW fans. To each their own. For me, at least in TTT so far, he's mind-numbingly dull. Virtually everyone reacts the same ways to *everything* that happens. The repetition of descriptors/actions are lame and unvaried.Oh, if having Mara think of Thrawn as the 'red-eyed freak' was an attempt to make me like her, it FAILED abysmally. I can't think of a *faster* way for me to like someone than a supposed 'hero' who isn't one telling me how much I'm 'supposed' to despise someone else. I really don't like being force-fed my opinions.Zahn's writing remains bland, lifeless, and amazingly basic. I'm glad that I decided to skip everything but Thrawn's thread in this book. If I hadn't I'd be a lot more disheartened and pissed off. Though, I'll be glad when Gilad is *finally* treated as the old vet he is. The fact that Thrawn treats him like a clueless 5-year-old when he's a vet with 50 years Imperial service is just insulting. Thrawn often comes off like a benevolent father of a wayward child (Gilad). This is uncalled for. Just because a Human doesn't think like a Chiss does NOT make him an idiot.Other than these minor quibbles, Thrawn and Gilad are *awesome* characters. Yet, the excruciating lack of detail in everything but the major battle scenes make Zahn very difficult to read...and I STILL have no idea what Gilad looks like! What gives?Unlike many, I don't think Zahn captures the spirit of SW or even the tone of the film characters. Everyone's too arrogant. The sincerity is *forced* thus making it in fact insincere (IE: Liea with the Noghri).I will read Thrawn's sections of Last Command but I'm not expecting much. Once he dies, I'll propably move on to Specter of the Past. I hope against hope that SotP will at least hold my interest so I'll read the *whole* novel.",2,"US"
2012-11-19,"Fantastic- couldn't put it down!","The author wrote the novel with the same manner of character authenticity as the films. Great story, great trilogy, and brilliant new characters to add under the Star Wars name. This will be my 3rd time reading the trilogy.",5,"US"
2012-11-08,"Keeps the story going","An excellent addition to the Star Wars saga that keeps the characters in forward motion and gives the reader an exicting view of the adventure after the movies.",5,"US"
2012-11-09,"GOOD STUFF","The product was shipped fast and was better than expected. The author was magnificent with this Trilogy. I really enjoyed this product. Thanks",5,"US"
2015-09-14,"Pretty good","Was a good read but could've been better. Don't think it was as good as the first book but still going to finish that trilogy",3,"US"
2016-09-06,"Five Stars","book was okay.",5,"US"
2015-06-29,"Gift item","This book was given as a gift to my son -- he is reading it now so I do not know how to critique this book.  Thank you, he said that he is enjoying it.",4,"US"
2013-12-29,"Grandson request","Another book in the trilogy. Reading material and subject matter is of interest to my grandson. I like to encourage reading.",5,"US"
2011-11-05,"Good Book","Purchased for my boyfriend of four years who is an avid Star Wars fan, he has mountains of Star Wars books he likes this book a lot.",5,"US"
2017-05-13,"Excellent story","Great sequel!",5,"US"
2014-04-22,"Dark Force Rises...then slumps into mediocrity and stays there.","I'll start by saying that the Kindle edition is rife with glaring errors.  The word ""kind"" is replaced with ""land"" consistently throughout, among many, many other mistakes.  Something like that is simply unforgivable at this point.I gave this series a chance after hearing nothing but high praise for it.  After reading the first two books, I find myself questioning the taste of those recommending it so highly.  It is generic early-90's genre Sci-Fantasy.  No more, no less.  It isn't terrible, but it is a long, long way from great.It is slightly amusing in that I can feel the author's smugness in revealing his ""twists"" through characters overtly spelling them out in case the reader somehow missed them.  And I refuse to believe that is possible, since he telegraphs them like a boxer in a fixed fight.He also falls into the ""the Empire is cartoonishly evil/incompetent"" trap way too often.  That really bugs me.  It's not quite as bad as, say, the characters saying ""dark greetings"" to each other, but it is still pretty bad.  On top of that, he leaps feet first into the ""I'll tell you constantly how brilliant Thrawn is and how well trained Stormtroopers are, but when it comes time to show it...not so much"" trope that permeates Star Wars.Finally, the almost painful effort taken to shoehorn ""Dark Force"" into the book so he could have his ""clever"" dual-meaning for a title makes me cringe every time it comes up.",3,"US"
2013-03-04,"Not a fan.","Not a fan of Star Wars so if you are disregard this and read away.  There are better series and books out there in my opinion.",3,"US"
2015-05-08,"Three Stars","Good short book entertainment",3,"US"
2015-05-18,"Three Stars","Good story, but terribly written.",3,"US"
2014-06-28,"Isn't Star Wars suppose to be about Luke Skywalker?","Yes,Harrison Ford is super-cool, but that doesn't mean the story has to pivot to the ""Han Solo / Princess Leia Show"" the way this trilogy seems to be going.  The story pretty much sets up Han and Leia as the co-protagonists against the Empire's Admiral Thrawn, Luke is relegated to the status of amiable dunce sidekick.  Luke is pretty much there for an occasional light saber trick, he gets outsmarted by everybody and is pretty much a dimwit as a character. I think Chewbacca may have more  story time.Overall, the book is reasonably entertaining.  I just don't understand the diminishing of Luke Skywalker's role.",2,"US"
2013-03-16,"it says was almost like new","it was staint with water, but the lectrure is one i will recomend even for disney, so they have more ideas in how to make the next movies",3,"US"
